H95.9,귀 및 유돌의 상세불명의 처치후 장애,"Postprocedural disorder of ear and mastoid process, unspecified"
I00-I99,Ⅸ. 순환계통의 질환,"Diseases of the circulatory system, I00-I99"
I00-I02,급성 류마티스열,Acute rheumatic fever
I00,심장침범에 대한 언급이 없는 류마티스열,Rheumatic fever without mention of heart involvement
I01,심장 침범이 있는 류마티스열,Rheumatic fever with heart involvement
I01.0,급성 류마티스심장막염,Acute rheumatic pericarditis
I01.1,급성 류마티스심내막염,Acute rheumatic endocarditis
I01.2,급성 류마티스심근염,Acute rheumatic myocarditis
I01.8,기타 급성 류마티스심장병,Other acute rheumatic heart disease
I01.9,상세불명의 급성 류마티스심장병,"Acute rheumatic heart disease, unspecified"
I02,류마티스무도병,Rheumatic chorea
I02.0,심장 침범이 있는 류마티스무도병,Rheumatic chorea with heart involvement
I02.9,심장 침범이 없는 류마티스무도병,Rheumatic chorea without heart involvement
I05-I09,만성 류마티스심장질환,Chronic rheumatic heart diseases
I05,류마티스성 승모판질환,Rheumatic mitral valve diseases
I05.0,승모판협착,Mitral stenosis
I05.1,류마티스성 승모판폐쇄부전,Rheumatic mitral insufficiency
I05.2,폐쇄부전이 있는 승모판협착,Mitral stenosis with insufficiency
I05.8,기타 승모판질환,Other mitral valve diseases
I05.9,상세불명의 승모판질환,"Mitral valve disease, unspecified"
I06,류마티스성 대동맥판질환,Rheumatic aortic valve diseases
I06.0,류마티스성 대동맥협착,Rheumatic aortic stenosis
I06.1,류마티스성 대동막판폐쇄부전,Rheumatic aortic insufficiency
I06.2,폐쇄부전이 있는 류마티스성 대동맥협착,Rheumatic aortic stenosis with insufficiency
I06.8,기타 류마티스성 대동맥판질환,Other rheumatic aortic valve diseases
I06.9,상세불명의 류마티스성 대동맥판질환,"Rheumatic aortic valve disease, unspecified"
I07,류마티스성 삼첨판질환,Rheumatic tricuspid valve diseases
I07.0,삼첨판협착,Tricuspid stenosis
I07.1,삼첨판폐쇄부전,Tricuspid insufficiency
I07.2,폐쇄부전을 동반한 삼첨판협착,Tricuspid stenosis with insufficiency
I07.8,기타 삼첨판질환,Other tricuspid valve diseases
I07.9,상세불명의 삼첨판질환,"Tricuspid valve disease, unspecified"
I08,다발판막질환,Multiple valve diseases
I08.0,승모판 및 대동맥판의 장애,Disorders of both mitral and aortic valves
I08.1,승모판 및 삼첨판의 장애,Disorders of both mitral and tricuspid valves
I08.2,대동맥판 및 삼첨판의 장애,Disorders of both aortic and tricuspid valves
I08.3,"승모판, 대동맥판 및 삼첨판의 복합장애","Combined disorders of mitral, aortic and tricuspid valves"
I08.8,기타 다발판막질환,Other multiple valve diseases
I08.9,상세불명의 다발판막질환,"Multiple valve disease, unspecified"
I09,기타 류마티스심장질환,Other rheumatic heart diseases
I09.0,류마티스심근염,Rheumatic myocarditis
I09.1,상세불명 판막의 류마티스심내막질환,"Rheumatic diseases of endocardium, valve unspecified"
I09.2,만성 류마티스심장막염,Chronic rheumatic pericarditis
I09.8,기타 명시된 류마티스심장질환,Other specified rheumatic heart diseases
I09.9,상세불명의 류마티스심장병,"Rheumatic heart disease, unspecified"
I10-I15,고혈압성 질환,Hypertensive diseases
I10,본태성(원발성) 고혈압,Essential(primary) hypertension
I10.1,악성 고혈압,Malignant hypertension
I10.9,기타 및 상세불명의 원발성 고혈압,Other and unspecified primary hypertension
I11,고혈압성 심장병,Hypertensive heart disease
I11.0,(울혈성) 심부전을 동반한 고혈압성 심장병,Hypertensive heart disease with (congestive) heart failure
I11.9,(울혈성) 심부전이 없는 고혈압성 심장병,Hypertensive heart disease without (congestive) heart failure
I12,고혈압성 신장병,Hypertensive renal disease
I12.0,신부전을 동반한 고혈압성 신장병,Hypertensive renal disease with renal failure
I12.9,신부전이 없는 고혈압성 신장병,Hypertensive renal disease without renal failure
I13,고혈압성 심장 및 신장병,Hypertensive heart and renal disease
I13.0,(울혈성) 심부전을 동반한 고혈압성 심장 및 신장병,Hypertensive heart and renal disease with (congestive) heart failure
I13.1,신부전을 동반한 고혈압성 심장 및 신장병,Hypertensive heart and renal disease with renal failure
I13.2,(울혈성) 심부전 및 신부전을 동반한 고혈압성 심장 및 신장병,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure
I13.9,상세불명의 고혈압성 심장 및 신장병,"Hypertensive heart and renal disease, unspecified"
I15,이차성 고혈압,Secondary hypertension
I15.0,신장혈관성 고혈압,Renovascular hypertension
I15.1,기타 신장장애에 따른 이차성 고혈압,Hypertension secondary to other renal disorders
I15.2,내분비장애에 따른 이차성 고혈압,Hypertension secondary to endocrine disorders
I15.20,부신종양에 의한 고알도스테론증,Hyperaldosteronism from adrenal adenoma
I15.21,양측 부신증식에 의한 고알도스테론증,Hyperaldosteronism from bilateral adrenal hyperplasia
I15.22,크롬친화세포종에 따른 이차성 고혈압,Hypertension secondary to pheochromocytoma
I15.28,기타 내분비장애에 따른 이차성 고혈압,Hypertension secondary to other endocrine disorder
I15.8,기타 이차성 고혈압,Other secondary hypertension
I15.80,약물에 의한 이차성 고혈압,Hypertension secondary to drug
I15.88,기타 이차성 고혈압,Other secondary hypertension
I15.9,상세불명의 이차성 고혈압,"Secondary hypertension, unspecified"
I20-I25,허혈심장질환,Ischaemic heart diseases
I20,협심증,Angina pectoris
I20.0,불안정협심증,Unstable angina
I20.1,연축의 기재가 있는 협심증,Angina pectoris with documented spasm
I20.8,기타 형태의 협심증,Other forms of angina pectoris
I20.80,비정형협심증,Atypical angina
I20.88,기타 형태의 협심증,Other forms of angina pectoris
I20.9,상세불명의 협심증,"Angina pectoris, unspecified"
I21,급성 심근경색증,Acute myocardial infarction
I21.0,전벽의 급성 전층심근경색증,Acute transmural myocardial infarction of anterior wall
I21.1,하벽의 급성 전층심근경색증,Acute transmural myocardial infarction of inferior wall
I21.2,기타 부위의 급성 전층심근경색증,Acute transmural myocardial infarction of other sites
I21.3,상세불명 부위의 급성 전층심근경색증,Acute transmural myocardial infarction of unspecified site
I21.4,급성 심내막하심근경색증,Acute subendocardial myocardial infarction
I21.9,상세불명의 급성 심근경색증,"Acute myocardial infarction, unspecified"
I22,후속심근경색증,Subsequent myocardial infarction
I22.0,전벽의 후속심근경색증,Subsequent myocardial infarction of anterior wall
I22.1,하벽의 후속심근경색증,Subsequent myocardial infarction of inferior wall
I22.8,기타 부위의 후속심근경색증,Subsequent myocardial infarction of other sites
I22.9,상세불명 부위의 후속심근경색증,Subsequent myocardial infarction of unspecified site
I23,급성 심근경색증 후 특정 현존 합병증,Certain current complications following acute myocardial infarction
I23.0,급성 심근경색증 후 현존 합병증으로서의 혈심낭,Haemopericardium as current complication following acute myocardial infarction
I23.1,급성 심근경색증 후 현존 합병증으로서의 심방중격결손,Atrial septal defect as current complication following acute myocardial infarction
I23.2,급성 심근경색증 후 현존 합병증으로서의 심실중격결손,Ventricular septal defect as current complication following acute myocardial infarction
I23.3,급성 심근경색증 후 현존 합병증으로서 혈심낭을 동반하지 않는 심장벽의 파열,Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction
I23.4,급성 심근경색증 후 현존 합병증으로서의 건삭의 파열,Rupture of chordae tendineae as current complication following acute myocardial infarction
I23.5,급성 심근경색증 후 현존 합병증으로서의 유두근의 파열,Rupture of papillary muscle as current complication following acute myocardial infarction
I23.6,"급성 심근경색증 후 현존 합병증으로서의 심방, 심이 또는 심실의 혈전증","Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction"
I23.8,급성 심근경색증 후 기타 현존 합병증,Other current complications following acute myocardial infarction
I24,기타 급성 허혈심장질환,Other acute ischaemic heart diseases
I24.0,심근경색증을 유발하지 않은 관상동맥혈전증,Coronary thrombosis not resulting in myocardial infarction
I24.1,드레슬러증후군,Dressler’s syndrome
I24.8,기타 형태의 급성 허혈심장병,Other forms of acute ischaemic heart disease
I24.9,상세불명의 급성 허혈심장병,"Acute ischaemic heart disease, unspecified"
I25,만성 허혈심장병,Chronic ischaemic heart disease
I25.0,죽상경화성 심혈관질환으로 기술된 것,"Atherosclerotic cardiovascular disease, so described"
I25.1,죽상경화성 심장병,Atherosclerotic heart disease
I25.2,오래된 심근경색증,Old myocardial infarction
I25.3,심장의 동맥류,Aneurysm of heart
I25.4,관상동맥류 및 박리,Coronary artery aneurysm and dissection
I25.5,허혈심근병증,Ischaemic cardiomyopathy
I25.6,무증상성 심근허혈,Silent myocardial ischaemia
I25.8,기타 형태의 만성 허혈심장병,Other forms of chronic ischaemic heart disease
I25.9,상세불명의 만성 허혈심장병,"Chronic ischaemic heart disease, unspecified"
I26-I28,폐성 심장병 및 폐순환의 질환,Pulmonary heart disease and diseases of pulmonary circulation
I26,폐색전증,Pulmonary embolism
I26.0,급성 폐심장증에 대한 언급이 있는 폐색전증,Pulmonary embolism with mention of acute cor pulmonale
I26.9,급성 폐심장증에 대한 언급이 없는 폐색전증,Pulmonary embolism without mention of acute cor pulmonale
I27,기타 폐성 심장질환,Other pulmonary heart diseases
I27.0,원발성 폐동맥고혈압,Primary pulmonary hypertension
I27.1,척주측만성 심장병,Kyphoscoliotic heart disease
I27.2,기타 이차성 폐동맥고혈압,Other secondary pulmonary hypertension
I27.8,기타 명시된 폐성 심장질환,Other specified pulmonary heart diseases
I27.9,상세불명의 폐성 심장병,"Pulmonary heart disease, unspecified"
I28,폐혈관의 기타 질환,Other diseases of pulmonary vessels
I28.0,폐혈관의 동정맥루,Arteriovenous fistula of pulmonary vessels
I28.1,폐동맥의 동맥류,Aneurysm of pulmonary artery
I28.8,폐혈관의 기타 명시된 질환,Other specified diseases of pulmonary vessels
I28.9,폐혈관의 상세불명의 질환,"Disease of pulmonary vessels, unspecified"
I30-I52,기타 형태의 심장병,Other forms of heart disease
I30,급성 심장막염,Acute pericarditis
I30.0,급성 비특이성 특발성 심장막염,Acute nonspecific idiopathic pericarditis
I30.1,감염성 심장막염,Infective pericarditis
I30.8,기타 형태의 급성 심장막염,Other forms of acute pericarditis
I30.9,상세불명의 급성 심장막염,"Acute pericarditis, unspecified"
I31,심장막의 기타 질환,Other diseases of pericardium
I31.0,만성 유착성 심장막염,Chronic adhesive pericarditis
I31.1,만성 협착성 심장막염,Chronic constrictive pericarditis
I31.2,달리 분류되지 않은 혈심낭,"Haemopericardium, NEC"
I31.3,심낭삼출액(비염증성),Pericardial effusion(noninflammatory)
I31.8,심장막의 기타 명시된 질환,Other specified diseases of pericardium
I31.9,심장막의 상세불명의 질환,"Disease of pericardium, unspecified"
I32*,달리 분류된 질환에서의 심장막염,Pericarditis in diseases classified elsewhere
I32.0*,달리 분류된 세균성 질환에서의 심장막염,Pericarditis in bacterial diseases classified elsewhere
I32.1*,달리 분류된 기타 감염성 및 기생충성 질환에서의 심장막염,Pericarditis in other  infectious and parasitic diseases classified elsewhere
I32.8*,달리 분류된 기타 질환에서의 심장막염,Pericarditis in other diseases classified elsewhere
I33,급성 및 아급성 심내막염,Acute and subacute endocarditis
I33.0,급성 및 아급성 감염성 심내막염,Acute and subacute infective endocarditis
I33.9,상세불명의 급성 심내막염,"Acute endocarditis, unspecified"
I34,비류마티스성 승모판장애,Nonrheumatic mitral valve disorders
I34.0,승모판폐쇄부전,Mitral(valve) insufficiency
I34.1,승모판탈출,Mitral(valve) prolapse
I34.2,비류마티스성 승모판협착,Nonrheumatic mitral(valve) stenosis
I34.8,기타 비류마티스성 승모판장애,Other nonrheumatic mitral valve disorders
I34.9,상세불명의 비류마티스성 승모판장애,"Nonrheumatic mitral valve disorder, unspecified"
I35,비류마티스성 대동맥판장애,Nonrheumatic aortic valve disorders
I35.0,대동맥판협착,Aortic(valve) stenosis
I35.1,대동맥판폐쇄부전,Aortic(valve) insufficiency
I35.2,폐쇄부전을 동반한 대동맥판협착,Aortic(valve) stenosis with insufficiency
